34
20
293.33331 238.73135
292.00000 246.79106
292.66666 254.85075
294.66666 245.44777
296.66666 240.74628
297.33331 236.71643
295.33331 230.67165
290.00000 227.31345
282.00000 224.62688
272.00000 221.94031
264.00000 216.56717
256.66666 211.19405
247.99998 201.79106
240.66666 191.71643
235.33331 180.97015
230.66666 168.20897
229.99998 158.13434
229.33331 149.40300
231.99998 141.34329
233.33331 148.73135
236.66666 158.80598
66
236.66666 158.13434
236.66666 144.70151
237.33331 135.97017
241.33331 129.25374
245.33331 121.19405
249.33331 116.49255
242.66666 111.79106
239.99998 105.07464
237.99998 100.37315
241.99998 97.01494
247.33331 96.34330
256.66666 96.34330
269.33331 95.00002
280.00000 95.00002
294.66666 94.32837
310.00000 92.98509
320.00000 91.64181
332.66666 88.95524
342.66666 88.28360
350.66666 84.92538
358.00000 84.92538
364.66666 82.91046
372.00000 82.91046
376.66666 86.26867
370.66666 91.64181
364.00000 99.02986
356.00000 104.40300
348.00000 107.76121
336.66666 110.44778
323.33331 111.79106
311.33331 111.11942
301.33331 111.79106
294.00000 113.13434
283.33331 112.46270
292.66666 114.47762
300.00000 118.50748
306.00000 121.86568
310.00000 128.58211
310.66666 124.55225
308.00000 118.50748
314.66666 123.88061
317.33331 131.26868
319.33331 139.32837
320.66666 147.38808
323.33331 142.68658
323.33331 137.31345
322.66666 130.59703
321.33331 127.23882
326.00000 133.95523
330.66666 139.32837
331.33331 146.71643
332.00000 153.43285
334.00000 149.40300
335.33331 144.70151
334.66666 139.32837
340.00000 149.40300
340.66666 159.47763
340.00000 167.53732
336.66666 174.25374
332.00000 178.95523
340.00000 176.26866
343.33331 172.23882
335.33331 182.98509
329.33331 188.35822
319.33331 193.05971
308.66666 195.74628
9
374.00000 227.31345
374.00000 219.25374
372.00000 209.17911
370.66666 201.11942
367.33331 189.02986
360.66666 174.25374
353.33331 164.85075
346.00000 158.80598
340.66666 155.44777
43
372.00000 207.83583
378.00000 206.49255
384.66666 203.13434
390.00000 197.08957
392.66666 191.71643
395.33331 186.34329
393.33331 178.95523
390.66666 172.91046
391.33331 182.98509
387.33331 189.02986
387.33331 183.65672
388.00000 176.26866
387.33331 170.89554
384.00000 166.19405
379.33331 160.82091
381.33331 168.20897
380.66666 173.58211
377.33331 166.86568
373.33331 159.47763
366.66666 153.43285
360.00000 147.38808
354.00000 143.35822
346.66666 140.00002
340.66666 137.31345
352.00000 137.31345
363.33331 138.65672
372.00000 138.65672
383.33331 136.64180
392.66666 135.29852
402.66666 133.28360
409.33331 128.58211
412.00000 125.22389
412.66666 121.19405
410.66666 117.83584
401.33331 119.17912
392.00000 120.52240
380.66666 121.86568
367.33331 122.53733
353.33331 122.53733
342.66666 122.53733
332.66666 121.86568
322.00000 121.19405
314.66666 121.86568
5
347.33331 94.32837
356.00000 94.32837
359.33331 90.29852
363.33331 88.28360
364.66666 83.58211
6
354.66666 99.70151
360.00000 98.35822
364.66666 97.01494
368.00000 95.00002
372.66666 89.62688
376.00000 86.26867
5
396.00000 128.58211
402.00000 127.91046
406.66666 125.89554
409.33331 123.20897
412.00000 119.85076
34
254.66666 208.50748
253.33331 211.86568
248.66666 215.22389
242.66666 215.89554
237.99998 213.88060
236.66666 210.52240
235.33331 215.89554
229.33331 218.58209
222.66666 218.58209
219.33331 215.22389
218.66666 211.19405
219.99998 207.16418
216.66666 208.50748
210.66666 208.50748
207.33331 206.49255
203.99998 201.79106
203.99998 198.43285
203.99998 194.40300
206.66666 190.37314
208.66666 187.01494
203.99998 185.67165
202.66666 180.97015
203.33331 176.94031
205.33331 173.58211
209.33331 173.58211
206.66666 169.55225
206.66666 164.17912
208.66666 160.82091
212.66666 158.13434
217.33331 158.13434
217.99998 153.43285
219.33331 150.74628
223.99998 148.73135
228.66666 149.40300
34
329.33331 344.85074
325.33331 348.20895
317.33331 349.55225
310.00000 349.55225
301.33331 347.53732
292.66666 344.17911
286.00000 340.14926
280.66666 334.77612
276.00000 326.71643
274.00000 320.67166
274.00000 314.62686
277.33331 321.34329
282.66666 327.38806
281.33331 322.01492
278.66666 316.64178
276.66666 310.59702
276.66666 303.20895
276.00000 298.50748
278.66666 303.88062
280.66666 309.92538
285.33331 313.95523
283.33331 306.56717
282.66666 301.86569
281.33331 296.49255
284.00000 291.79105
285.33331 297.16418
289.33331 301.86569
290.00000 297.16418
292.66666 293.13434
294.00000 289.77612
295.33331 297.16418
298.00000 293.13434
300.66666 288.43283
304.66666 287.08957
8
376.00000 310.59702
374.66666 307.23880
371.33331 300.52240
366.00000 294.47763
360.66666 290.44775
353.33331 287.76120
345.33331 284.40298
339.33331 283.05972
5
292.00000 344.85074
294.66666 350.89554
297.33331 358.95523
300.00000 365.00000
305.33331 373.73135
12
366.00000 295.14926
373.33331 293.80597
379.33331 291.11942
384.00000 287.76120
387.33331 283.73135
387.33331 278.35822
381.33331 283.05972
374.66666 283.73135
370.00000 283.73135
376.00000 281.71643
381.33331 279.02985
383.33331 273.65674
12
387.33331 330.74628
390.66666 326.04477
392.66666 318.65671
394.00000 311.26868
394.00000 306.56717
392.00000 299.85074
396.66666 305.22388
396.66666 299.85074
396.66666 293.80597
394.66666 288.43283
392.66666 285.07465
386.00000 285.07465
10
323.33331 340.14926
328.00000 344.17911
336.66666 345.52240
343.33331 347.53732
350.66666 344.17911
357.33331 341.49255
361.33331 338.13434
364.00000 333.43283
361.33331 328.05969
356.00000 326.04477
28
339.33331 325.37314
342.00000 326.71643
347.33331 329.40298
350.66666 328.73135
353.33331 326.71643
350.00000 328.73135
348.66666 324.02985
349.33331 320.67166
355.33331 317.31345
361.33331 317.98508
366.66666 321.34329
369.33331 325.37314
370.66666 330.07465
375.33331 330.74628
375.33331 327.38806
370.00000 326.71643
368.00000 322.68658
366.00000 318.65671
367.33331 313.95523
372.00000 310.59702
379.33331 311.26868
384.66666 315.97015
386.00000 322.68658
385.33331 330.74628
380.66666 334.10449
372.66666 337.46271
367.33331 336.79105
363.33331 334.77612
4
353.33331 317.98508
348.66666 307.91046
363.33331 300.52240
371.33331 311.268682
2
366.66666 320.00000
357.33331 304.55225
4
354.00000 343.50748
352.66666 348.88062
346.66666 353.58209
332.00000 356.26868
6
372.00000 358.28360
366.00000 359.62686
362.66666 353.58209
360.00000 346.86569
363.33331 341.49255
366.66666 338.80597
26
390.66666 334.77612
396.66666 333.43283
401.33331 336.79105
400.66666 342.83582
398.00000 347.53732
402.00000 352.91046
404.00000 356.94031
403.33331 363.65671
398.66666 365.67166
395.33331 365.00000
394.00000 367.68658
392.66666 371.04477
387.33331 369.70151
383.33331 367.01492
382.66666 362.31345
383.33331 357.61194
379.33331 363.65671
374.66666 361.64178
374.66666 358.28360
376.66666 354.25372
378.00000 350.89554
378.00000 346.86569
376.00000 346.86569
370.66666 345.52240
368.66666 341.49255
370.00000 337.46271
8
379.33331 351.56717
380.66666 355.59702
386.00000 355.59702
388.66666 350.22388
388.00000 344.85074
382.66666 342.16418
379.33331 346.19403
378.66666 351.56717
4
396.66666 365.67166
392.66666 362.98508
390.66666 358.28360
390.66666 354.25372
6
332.66666 225.29852
330.66666 217.91046
328.66666 211.19405
326.00000 204.47762
322.66666 200.44777
316.66666 193.73135
20
466.00000 303.20895
468.00000 313.95523
468.66666 325.37314
467.33331 336.11942
464.00000 348.20895
458.66666 356.94031
454.00000 365.67166
450.00000 371.04477
444.00000 375.74628
436.66666 376.41791
428.00000 372.38806
418.66666 365.00000
412.66666 354.25372
409.33331 343.50748
408.00000 336.11942
406.66666 329.40298
405.33331 318.65671
408.66666 306.56717
412.66666 297.83582
416.66666 290.44775
2
460.00000 293.13434
465.33331 305.89554
9
407.33331 337.46271
412.66666 343.50748
420.00000 336.11942
428.66666 342.16418
435.33331 336.11942
443.33331 342.83582
452.66666 334.10449
460.00000 344.85074
464.66666 337.46271
9
406.00000 317.98508
412.66666 311.94031
420.66666 317.31345
428.66666 310.59702
435.33331 317.31345
444.66666 310.59702
452.66666 317.31345
458.00000 309.92538
468.00000 318.65671
7
418.66666 358.95523
424.66666 366.34329
428.00000 360.97015
438.00000 366.34329
444.00000 362.98508
449.33331 367.01492
457.33331 360.29852
5
422.66666 291.11942
423.33331 295.14926
430.66666 296.49255
434.00000 292.46271
438.00000 291.79105
2
400.00000 341.49255
407.33331 336.79105









